date,BlancoArtesian Zonetmean,BlancoContributing Zonetmean,BlancoRecharge Zonetmean,CiboloArtesian Zonetmean,CiboloContributing Zonetmean,CiboloRecharge Zonetmean,FrioArtesian Zonetmean,FrioContributing Zonetmean,FrioRecharge Zonetmean,GuadArtesian Zonetmean,GuadContributing Zonetmean,GuadRecharge Zonetmean,MedCibArtesian Zonetmean,MedCibContributing Zonetmean,MedCibRecharge Zonetmean,MedinaArtesian Zonetmean,MedinaContributing Zonetmean,MedinaRecharge Zonetmean,NuecesArtesian Zonetmean,NuecesContributing Zonetmean,NuecesRecharge Zonetmean,SabMedArtesian Zonetmean,SabMedContributing Zonetmean,SabMedRecharge Zonetmean,SabinalArtesian Zonetmean,SabinalContributing Zonetmean,SabinalRecharge Zonetmean
1952-03-01,14.872944990793863,13.85740425389841,14.556800627708435,15.767118453979492,14.061761251637634,14.959131178648576,15.770231540386494,13.931130695343018,14.758887074210428,16.014800834655762,13.34633868275164,14.933154509617733,15.47575068473816,14.557922232384776,14.949938197930654,15.557385371281551,13.909007922462795,15.3315491830149,16.05412975434334,14.635597564486176,15.553945920238757,15.506625811258951,14.692479888598124,15.371037836428043,15.652125835418701,14.066558379393358,14.973667422930399
1952-04-01,17.99900065528022,17.099129195607038,17.70765075683594,18.531118280747357,16.863606466373927,17.75178324657938,19.08584712101863,17.283860874176025,18.091069221496582,18.675801086425782,16.53513962348585,17.709962184612568,18.42003652027675,17.399706747017653,17.855042537053425,18.572923806997444,16.862942875295445,18.304291140648626,19.572517087382654,18.129985017738793,19.11038437934771,18.59729258219401,17.558834215005238,18.354593488905167,18.788188338279724,17.19611620903015,18.09729250272115
1952-05-01,22.73772356245253,21.56670755858815,22.329076194763182,23.117060268626492,21.341620593003825,22.31752283676811,23.242385864257812,21.38068099975586,22.217296600341797,23.49680099487305,20.93026079741237,22.36719329540546,22.76067958559309,21.72447141011556,22.197896718978882,22.880924224853516,21.168783685435418,22.557839855071038,23.57135581970215,22.203720416947316,23.083877720244942,22.923209110895794,21.787917693456013,22.603371302286785,22.977688670158386,21.416770201462967,22.29904278119405
1952-06-01,27.412168078952366,26.586845362951998,27.171301412582398,27.463589499978458,25.98895903036628,26.841783938200578,27.688462770902195,26.58889123916626,27.01086508144032,27.84260139465332,25.994172058919993,27.064962973961464,27.271037033626012,26.269923004449584,26.722459713617962,27.3793091407189,26.114088210506715,27.112420728129724,28.005646674863755,27.349728625753652,27.707289003346066,27.444251378377277,26.607709685961407,27.188408886944806,27.487751126289368,26.44719354922955,27.020917892456055
1952-07-01,28.335890028211807,27.505872918925153,28.1094012260437,28.451824749217312,26.814184269434968,27.745001212410305,28.895924201378456,26.758951396942138,27.738205909729004,28.91520118713379,26.71474141837015,28.028578171363243,28.225358418055944,27.075236638387043,27.59204300244649,28.48884758582482,26.863704100899074,28.130646551809004,29.367969389884703,27.69359814036976,28.83482347775812,28.48137640953064,27.380688746770222,28.17033456873011,28.517313957214355,26.90128990320059,27.773334980010986
1952-08-01,30.05405701531304,29.50546014418296,29.870326423645018,29.89129571353688,28.81886049727319,29.435262265412703,30.348078214205227,28.94495138168335,29.51543326811357,29.949401473999025,28.862858992878653,29.622770602886494,29.869929994855607,29.08217789145077,29.428418119748432,30.09992452768179,28.918805744337,29.821936884234027,30.71119511512018,29.670550870329965,30.306549359674325,30.15604321161906,29.297168016433716,29.89307544849537,30.104813933372498,29.001462936401367,29.569376548131306
1952-09-01,25.14733452267117,24.12334979346039,24.90695104598999,25.162589578067553,23.42891660878356,24.47282724795134,25.650232168344353,23.20701108932495,24.29809193177657,25.301200866699215,23.001082966760386,24.6886934867272,25.03496551513672,23.938765918507297,24.451188643773396,25.145924201378456,23.12539961718131,24.76935589698053,26.117839936287172,23.954151326959785,25.468083264076547,25.1298344930013,23.610792756080627,24.72214917783384,25.186938881874084,23.20863577035757,24.306793053944904
1952-10-01,18.059612062242294,17.1090558253297,17.89522581100464,18.557059680714328,16.954113463280905,17.877131213312563,19.002846937913162,16.76893083572388,17.719205466183748,18.443600845336913,16.03426056654852,17.911385462834286,18.53675079345703,17.52460868685853,17.981459101041157,18.67177024254432,16.285522612972535,18.250775244928175,19.399904128043882,17.94923004331325,18.823288486428456,18.565959215164185,16.793042480945587,18.09426003915292,18.554000854492188,16.49375088398273,17.680250962575276
1952-11-01,14.2307784292433,13.469606154555574,14.098775625228882,14.704294765696806,13.204409075454928,14.081087547799815,14.90777008350079,12.76547059059143,13.767705158753829,14.698800659179687,12.498715896199183,14.203231444725624,14.511429275785174,13.660157521565756,14.040771484375,14.664615997901329,12.857870191767596,14.375258722612935,14.980097555345104,13.373893926266154,14.475137684443226,14.655000646909079,13.399479786554972,14.326852445249203,14.68250060081482,12.908423625505888,13.914667248725891
1952-12-01,10.095500469207764,9.444605932323212,10.011825513839721,10.821882865008186,9.37207084306529,10.230478742848272,10.243385021503155,8.758360385894775,9.29297772320834,10.821200561523437,8.49626020180373,10.298731290377104,10.575107608522687,9.775373010074391,10.14477131764094,10.324231221125675,8.645942432292994,10.059355274323494,10.388968313893963,9.439684253436303,9.982247078255432,10.052167177200317,8.975792030493418,9.777074495951334,10.0465629696846,8.67984652519226,9.394500494003296
1953-01-01,12.93888955646091,12.164762050733653,12.759000635147094,13.271235914791331,11.999887882823675,12.717935334081234,12.649308424729567,11.519780540466309,11.783614180304788,13.196600723266602,11.448203392300318,12.767731336446909,13.040929181235176,12.271824032652612,12.6112921833992,12.698846670297476,11.281152704487676,12.42903281796363,12.821387721646216,12.176585536700463,12.474480014957793,12.46350065867106,11.381750543912252,12.181482103135851,12.470250427722931,11.279327447597797,11.872333844502768
1953-02-01,11.739222844441732,11.038927148241516,11.59025056362152,12.44047103208654,11.204930104000468,11.866848385852316,12.91053896683913,10.930430488586426,11.785114136609165,12.135400581359864,10.296103687897272,11.732500516451323,12.478750535420009,11.690059400072284,12.026771386464437,12.605385340177095,10.819725161013396,12.366161961709299,13.026000607398249,11.623075639777504,12.52111016887508,12.52095897992452,11.51781310637792,12.336556258024993,12.630062997341156,10.976269740324755,11.941125512123108
1953-03-01,18.84661208258735,17.82367984526748,18.538101053237916,19.630000843721277,17.88586006701832,18.798566071883492,20.261539459228516,17.875920848846434,19.060455495660957,19.66360092163086,17.26493675937856,18.742077900813175,19.49075106212071,18.466687146355124,18.90643839041392,19.764000965998722,17.855711038561836,19.463097664617724,20.460194372361705,18.43054236159494,19.87197350802487,19.79066753387451,18.66854266325633,19.541000648781104,19.94106364250183,18.09055856557993,19.18004274368286
1953-04-01,19.15716775258382,18.368872388787224,18.895075845718384,19.84170689302332,18.69653607757998,19.297326875769574,21.543616368220402,18.8421008682251,20.12181906266646,19.6158016204834,17.984684207685476,19.05230874281663,20.19689382825579,19.25023624943752,19.651875893274944,20.679385552039513,18.66595020847044,20.374420350597752,21.939484934653006,19.868641223832082,21.282932490518647,20.787250916163128,19.650646726290386,20.554704595495153,21.07843840122223,18.954693207373985,20.222750902175903
1953-05-01,23.68766763475206,22.917955171077622,23.436026096343994,24.182236503152286,23.215677180760345,23.755022795304008,25.62761688232422,22.886281108856203,24.276501178741455,24.127201080322266,22.432630932628047,23.614924284128044,24.299786840166366,23.56347173802993,23.88664694627126,24.750001173753006,22.933022844618645,24.427775290704542,25.89303373521374,23.673151302714594,25.26813831068065,24.95570929845174,23.67929283777873,24.621630633318865,25.1215637922287,23.112462703998272,24.313334465026855
1953-06-01,29.13877911037869,28.62548758130555,28.978676414489748,29.27247193280388,28.379212634664185,28.855740547180176,30.492155368511494,28.707291374206545,29.53256958181208,29.192601013183594,28.2773465329642,28.870539811941292,29.363429886954172,28.639903349034928,28.95012633005778,29.87907835153433,28.5331100380939,29.57638857441564,30.759904615340695,29.388309742622226,30.29670012487124,30.074959993362427,29.070688883463543,29.769075676246924,30.099063992500305,28.75534747197078,29.523626406987507
1953-07-01,29.37661255730523,28.81921241480276,29.20170154571533,29.638766008264877,28.608367516960897,29.173414479131285,30.503847415630634,28.359791469573974,29.34668319875544,29.552001571655275,28.290983614124013,29.192963160001316,29.7340373311724,28.87329554090313,29.247647325197857,30.083693724412186,28.51044339719026,29.733581973660378,30.890614232709332,29.140546881634258,30.334919184854584,30.16062633196513,28.973126252492268,29.814371674149125,30.160438776016235,28.540732053609993,29.410043080647785
1953-08-01,28.95572344462077,28.1469737411639,28.742876291275024,28.97994265836828,27.69915623732016,28.45450148375138,29.008001180795524,27.18386137008667,28.019478624517266,29.064601516723634,27.324431870755777,28.616424487187313,28.883180209568568,27.985942578783224,28.39695982138316,28.82453991816594,27.32359550310218,28.487485270346365,29.23890470689343,27.702313592782605,28.75223428909093,28.79866822560628,27.629355589548748,28.438149699458368,28.724063992500305,27.307635967548077,28.088542938232422
1953-09-01,25.46827899085151,24.222404724961027,25.128251123428345,25.705236547133502,24.14850825994787,25.02680550450864,24.70861655015212,23.54996114730835,23.959683071483266,25.741801071166993,23.31760960371893,25.067270205571102,25.45010839189802,24.521628697713215,24.956355373064678,25.061462549062874,23.361646099367004,24.744194584508097,24.9687432935161,24.111669155919977,24.586918948447867,24.74520953496297,23.5658137400945,24.41900126139323,24.601126074790955,23.425539603600136,24.017417907714844
1953-10-01,21.493223190307617,20.22979913064099,21.207226037979126,21.562589196597827,20.07532485102264,20.938044423642367,20.91838572575496,19.459780864715576,20.15640991384333,21.54700126647949,19.23827497136126,20.99784726362962,21.492036751338414,20.563040265849992,20.994688510894775,21.186924274151142,19.438109605208687,20.907097847230972,21.043162376649917,19.81907998337576,20.671863947829156,20.92154296239217,19.77095929781596,20.649778931229203,20.8018137216568,19.518231648665207,20.2422091960907
1953-11-01,14.124111758338081,13.04141342968022,13.90440058708191,14.846941947937012,13.320310471763074,14.172565916310186,14.52461602137639,12.68734058380127,13.506614229895852,14.673000717163086,12.253470302052346,14.119962178743803,14.628036362784249,13.745392743278952,14.14500061670939,14.36738527738131,12.546312138654184,14.088968338504914,14.640355510096397,13.395107367293166,14.203233535975626,14.136292378107706,12.989208976427713,13.873482174343533,14.22625058889389,12.648865938186646,13.548458933830261
1953-12-01,9.213833808898926,8.277257302485475,9.0632004737854,9.87441214393167,8.485859548541862,9.280761262644893,8.706077355604906,7.491260361671448,8.011932221325962,9.967000389099121,7.3710928709905765,9.328423573420597,9.515464748655047,8.8296474942974,9.149750451246897,9.111000354473408,7.6941959719727,8.948064865604524,8.630097173875377,7.82001224336888,8.30246612470444,8.762500405311584,8.120125393072763,8.691630080894187,8.714875340461731,7.621288813077486,8.2334170738856
1954-01-01,11.396778265635172,10.665523441559678,11.17470054626465,12.550530040965361,11.27595830299485,11.956500633903172,12.160692801842323,10.69477047920227,11.30022779378024,12.644200706481934,10.288228292906412,11.796808316157414,12.308464867728096,11.640686801835603,11.922333916028341,12.207462017352764,10.752094724903936,12.014000523474909,12.038742496121314,11.157688299186615,11.664260825065718,12.004833896954855,11.22129213809967,11.865778322573062,12.076813042163849,10.771442835147564,11.498792171478271
1954-02-01,15.124334017435709,13.925028136017126,14.861575698852539,15.952471396502327,14.26288803530411,15.190022510030996,15.575693057133602,13.701500635147095,14.49506881020286,16.03360080718994,13.166199918319322,15.150039269373966,15.674179349626813,14.77062816245883,15.174229939778646,15.57930850982666,13.532203515370687,15.263387895399525,15.6707425578948,14.438233888196379,15.189685547188537,15.367875734965006,14.044604818026224,15.06800075813576,15.372438192367554,13.652308335671059,14.634417374928793
1954-03-01,15.381167358822292,14.348908958085087,15.069225692749024,16.276589057024786,14.55421200604506,15.45189210642939,16.431077370276817,14.372370662689208,15.29272792556069,16.260600662231447,13.733779998860749,15.316000791696402,16.243679353169032,15.14845173031676,15.615563253561655,16.25061636704665,14.190239788829416,15.913032993193596,16.67461376805459,15.244237899780273,16.145466569351825,16.091209133466084,14.837625702222189,15.801556269327799,16.180688321590424,14.372058354891264,15.388375798861185
1954-04-01,22.278223355611164,21.564909278799636,22.060776138305663,22.534765804515164,21.53032504336935,22.061044568600863,22.92638558607835,21.75010103225708,22.283796527168967,22.654200744628906,21.199734134606196,22.058616418104904,22.597929341452463,21.88331469367532,22.18348002433777,22.74123191833496,21.4827183847842,22.52790420286117,22.959678280738093,21.841352764325652,22.61482283187239,22.735876242319744,21.980230172475178,22.545519722832573,22.76400101184845,21.738981797144962,22.317251046498615
1954-05-01,23.021667798360188,22.300313057155783,22.813251161575316,23.261177623973172,21.93809971339266,22.689827255580735,23.99446282019982,21.940501079559326,22.98611480539495,23.2356014251709,21.653324887421633,22.728924237764797,23.36607265472412,22.34529525158452,22.79348035653432,23.66500135568472,22.0157256057297,23.360807541877993,24.047807693481445,22.183866644094113,23.552028551493606,23.786834478378296,22.72577166557312,23.5005936799226,23.776501297950745,22.229693302741417,23.137584447860718
1954-06-01,28.39789030287001,27.717203262749067,28.20860137939453,28.316530900843002,27.080268940455476,27.812349236529805,28.04369383591872,26.30503128051758,27.19372862035578,28.448401641845702,26.650542154006686,28.002693836505596,28.234715666089738,27.331785763011258,27.74520977338155,28.221616744995117,26.765957707944125,27.936098098754883,28.024226957751857,26.300167249596637,27.56976838307838,28.18158475557963,27.171334703763325,27.885186583907515,28.032814025878906,26.715654996725227,27.455793062845867
1954-07-01,30.136612786187065,29.417212512515007,29.897151708602905,29.81935433780446,28.65022670047384,29.320849128391433,29.182770508986252,27.672791328430176,28.416183038191363,29.95760154724121,28.158428375407045,29.554116689241848,29.657358714512416,28.80276612674489,29.19035557905833,29.479309228750374,28.11332018479057,29.18280792236328,29.316549670311712,27.915823472818367,28.91930277053624,29.283251523971558,28.267605423927307,28.982445893464266,29.111313939094543,27.927693623762863,28.55504298210144
1954-08-01,30.13589032491048,29.23843257799061,29.898701429367065,29.99411908318015,28.650395756036463,29.448479693868887,29.4703862116887,27.845391445159912,28.6085242358121,30.108201599121095,28.290310992040666,29.65938612130972,29.845894200461252,28.913570030062807,29.34410560131073,29.671616921058067,28.309313083040543,29.39184028871598,29.608517554498487,28.141313590551082,29.184960247719125,29.579793294270832,28.630563934644062,29.315038681030273,29.43687641620636,28.17213597664466,28.81025155385335
1954-09-01,27.771834479437935,26.544258047681335,27.484851121902466,27.92094264310949,26.10973368899923,27.176436175470766,27.807693628164436,25.65976110458374,26.641932920976117,28.003001403808593,25.44435347696216,27.347847351661095,27.741822923932755,26.613471872666302,27.14004309972127,27.66823225754958,25.593109849570453,27.283517406832786,28.094743174891317,26.523052645295035,27.564795846808448,27.525209585825603,26.030647079149883,27.127149369981552,27.454126119613647,25.66817430349497,26.662334362665813
1954-10-01,22.53405655754937,21.285129494623305,22.27937602996826,22.681942210477942,21.13625467327279,22.047588141068168,22.24053955078125,20.223830947875978,21.213409987362947,22.714001083374022,20.09553838709495,22.131385656503532,22.536858218056814,21.61572654574525,22.050751090049744,22.365154706514797,20.314319790273473,22.03383962569698,22.268517155801096,20.633087889479082,21.754795466383843,22.185375928878784,20.74306344985962,21.836852744773584,22.078625917434692,20.31290479806753,21.32750113805135
1954-11-01,15.041056262122261,13.630312560895167,14.755375742912292,15.677706606247845,13.902761190709933,14.90278326946756,14.908154487609863,12.96184061050415,13.865455150604248,15.68040065765381,12.693982823463521,14.912500711587759,15.355393511908394,14.365784944272509,14.817459026972452,15.038923703707182,13.000333931135094,14.725710284325384,14.934903913928617,13.688368228113227,14.482178753369475,14.774334033330282,13.48643813530604,14.474371027063441,14.732688188552856,13.0141737644489,13.99558393160502
1954-12-01,13.670445071326363,12.505376737052147,13.45472559928894,14.385177219615263,12.641676674426442,13.632391991822615,13.346308561471792,11.642860584259033,12.385159752585672,14.377600860595702,11.536157149861292,13.661808380713829,14.104322160993304,13.10878495609059,13.557292322317759,13.677539165203388,11.823906394018643,13.405903939277895,13.193807171237085,12.046150739013914,12.74548008017344,13.348208944002787,12.249771436055502,13.124334017435709,13.257125735282898,11.74811601638794,12.571000655492147
1955-01-01,10.835333824157715,9.58201876474083,10.518225502967834,11.441882862764245,9.784930054570587,10.693891794785209,10.725231317373423,9.005540409088134,9.782386844808405,11.517000579833985,8.81133139769802,10.676731293018047,11.243322031838554,10.26813778222776,10.69562554359436,11.00961604485145,9.219196094982866,10.754968304787912,10.569129482392341,9.14135218608992,10.124219633128545,10.785833954811096,9.724167128403982,10.563074677078813,10.684125542640686,9.222346562605638,10.022792140642801
1955-02-01,12.185167259640163,10.911661034330315,11.901525521278382,12.751000684850355,10.97674704269624,11.962870203930398,12.870923702533428,10.575690488815308,11.677568717436356,12.746200561523438,10.207320759729134,11.953538968012882,12.781536374773298,11.655726058810364,12.140813132127127,12.827385315528282,10.801688906075299,12.533968340966009,12.802581233362998,10.691988632141838,12.22771289250622,12.715458949406942,11.539042194684347,12.467889397232621,12.7160005569458,10.92044287461501,11.938333868980408
1955-03-01,17.040667321946884,15.849597038479025,16.680625748634338,17.45182452482336,15.897789458153953,16.709283393362295,17.550923714270958,15.665670747756957,16.536250829696655,17.5664005279541,15.251829924532528,16.68142395753127,17.32742956706456,16.409706620609057,16.806063294410706,17.311308493980995,15.735580478889355,17.08087182814075,17.669904155115926,15.953593612188406,17.16489136055724,17.20345902442932,16.377834141254425,17.04885263796206,17.35287582874298,15.855846955226017,16.683459043502808
1955-04-01,22.607834392123753,21.76076250338773,22.365726041793824,22.829706753001492,21.474592611823283,22.225022772084113,23.16838572575496,21.44887102127075,22.266387245871805,22.842001342773436,21.091787528312928,22.23511651846079,22.80610806601388,21.902844148523666,22.308855136235554,22.89484713627742,21.419392350791156,22.663871949718846,23.28503337983162,21.67044367432123,22.818412075304007,22.8454593817393,22.05268855889638,22.6852232615153,22.956063747406006,21.583962513850285,22.38004271189372
1955-05-01,25.426445537143284,24.521799315006362,25.172076177597045,25.584118786980124,23.929324996303503,24.876609843710195,25.601770401000977,23.669421062469482,24.55697844245217,25.54040107727051,23.528588278013615,24.944962648245003,25.4865369115557,24.332471772736195,24.86556375026703,25.396155284001278,23.703624241593957,25.085033601330174,25.740130209153698,23.997348958795722,25.22900111054721,25.36404275894165,24.263063549995422,25.068408612851744,25.392313718795776,23.852904943319466,24.706167777379353
1955-06-01,26.548834376864964,25.75481763017287,26.349176025390626,26.924060148351334,25.426888640497772,26.2772621901139,27.441924461951622,25.383861179351808,26.321364879608154,26.855001068115236,25.17034279494099,26.29230888073261,26.947286946432932,25.792393441293754,26.315813779830933,27.05400144136869,25.469262040179707,26.751517511183216,27.629485284128496,25.943965595230285,27.096795774485965,27.118459463119507,26.112001101175945,26.8636676647045,27.193938493728638,25.618828149942253,26.51108447710673
1955-07-01,29.14911217159695,28.14819402432223,28.885226202011108,28.95811888750862,27.552649162185023,28.361979608950406,28.46238591120793,26.725331287384034,27.640933123501863,29.074401473999025,27.05761346104306,28.568655234116775,28.775072710854666,27.778197382010667,28.238542954126995,28.838770646315353,27.225667981133945,28.51325927242156,28.574194877378403,26.94638072077936,28.156097124700675,28.784043153127033,27.697147210439045,28.491334632590966,28.553876399993896,27.09998211493859,27.889918009440105
1955-08-01,29.16316816541884,28.053450960631764,28.937051486968993,29.228648466222428,27.28180412507393,28.4695230566937,28.80823194063627,26.554801387786867,27.681955857710406,29.506401824951173,26.8185742062606,28.819001491253193,28.863394056047714,27.651824801575902,28.230563799540203,28.873770493727463,26.90187814961309,28.471614099317982,28.947969067481257,27.056594155051492,28.41680960459252,28.875543038050335,27.468292951583862,28.4718531149405,28.68893873691559,26.865155073312614,27.895376284917194
1955-09-01,27.58744568294949,26.47767100202928,27.335501384735107,27.488118900972253,25.811705495270207,26.830196961112645,27.04877075782189,25.045101165771484,26.083819432692096,27.7070011138916,25.133453138358227,27.08411671565129,27.27896581377302,26.265197379916323,26.744376301765442,27.187155210054836,25.3547693197278,26.89613046953755,27.1083561681932,25.320467636048086,26.624453348656225,27.067293008168537,25.889626304308575,26.795334780657733,26.919938683509827,25.342712769141563,26.25637634595235
1955-10-01,21.46844556596544,20.19291834000054,21.226925992965697,21.625353869269876,19.892155929350515,20.915174898893937,20.645539650550255,18.560910835266114,19.62016010284424,21.651800918579102,18.60129981533064,21.052577899052547,21.34614392689296,20.375334309596642,20.843605120976765,21.052539385282078,18.809790680373926,20.703710802139774,20.801065383418912,18.999581943858754,20.281411863353153,20.785542408625286,19.25060494740804,20.424926828455042,20.598500967025757,18.75440472822923,19.815042575200398
1955-11-01,15.166556146409777,13.932138215511218,14.91490068435669,15.741647720336914,13.956380978436536,15.002087655274764,14.876154606158916,12.818300609588624,13.767296119169755,15.947200584411622,12.744623391229487,15.147346863379845,15.308357919965472,14.38156935747932,14.81289654970169,15.209923817561222,13.000884671142137,14.849226613198557,14.812903957982217,13.18918244358108,14.299165098634484,15.012709101041159,13.471146523952484,14.60840818617079,14.837375700473785,12.95690448467548,13.985584020614624
1955-12-01,11.223667197757297,10.349661022151283,11.058050537109375,12.031471252441406,10.669634254885391,11.442152686741041,11.027692794799805,9.683670482635499,10.191432259299539,12.126800537109375,9.647011118851523,11.437077485598051,11.766250508172172,11.06970641192268,11.384771347045898,11.575154304504395,9.855500463126361,11.312774658203125,11.148452112751622,9.999885838022346,10.72805526158581,11.27695882320404,10.108000576496124,11.017482015821669,11.051688015460968,9.685577355898344,10.368833740552267
1956-01-01,10.359333727094862,9.275752653769397,10.09565041065216,10.952530019423541,9.363141268071994,10.238761383554209,10.622539006746733,8.888240456581116,9.61045503616333,10.955400657653808,8.529174811475217,10.223692857302153,10.801357780184064,9.867627947938209,10.274292210737864,10.784692911001352,8.89966711099597,10.485613484536447,10.605968290759671,8.936715829042578,10.113178553646557,10.668333808581034,9.345396290222803,10.360630176685474,10.546312928199768,8.94626965889564,9.781667073567709
1956-02-01,13.081945048438179,11.604780337132445,12.717875599861145,13.853530042311725,11.992493535431338,13.010131068851637,13.421231269836426,12.201580619812011,12.591432441364635,13.941600608825684,11.111562803546729,12.957192934476412,13.607357774462018,12.62070650212905,13.058729807535807,13.71346224271334,11.729804916658264,13.423258750669417,13.381774840816375,11.43048673184964,12.896302001117027,13.645625670750936,12.394229729970297,13.372037605003074,13.495563089847565,12.104135201527523,12.772459069887796
1956-03-01,16.034500545925564,14.93388144466855,15.718350696563721,16.716647877412683,15.540183873243734,16.12613120286361,17.37723130446214,15.877260761260986,16.461500774730336,16.70200080871582,14.786623489814296,15.93823165159959,16.75325087138585,15.985628258948232,16.301063338915508,17.138154836801384,15.42184128968612,16.85112983949723,17.57693629111013,15.281107442652283,17.047548738244462,17.26637601852417,16.115834017594654,16.98714906198007,17.2528133392334,15.82075073168828,16.52683413028717
1956-04-01,20.409222920735676,19.195670521587406,20.04890069961548,20.57935411789838,19.166831755302322,19.9266531571098,21.200693423931416,19.687460956573485,20.38963729685003,20.67160110473633,18.667203672415845,19.899154663085938,20.600179536002024,19.672883276845894,20.081875999768574,20.9517701955942,19.151116771974426,20.64145254319714,21.310549397622385,19.878854683736566,20.89597351910317,21.0218342145284,19.88258417447408,20.74244534527814,21.001938462257385,19.636154725001408,20.411292552947998
1956-05-01,25.63922341664632,24.79534059927004,25.396926164627075,25.565589343800266,24.32225466446138,25.029827242312223,26.258924630972054,24.587861156463624,25.43388761173595,25.56100082397461,24.10731429646448,25.122731795677772,25.597144195011683,24.693471871170342,25.09577214717865,25.87984715975248,24.430044713227645,25.597549561531313,26.34871095226657,24.93932931319527,25.94920675721887,26.03466780980428,25.07556362946828,25.779001235961914,25.996376276016235,24.709347321436955,25.462001244227093
1956-06-01,28.69272369808621,27.89502887550844,28.460701513290406,28.63847205218147,27.266311296274964,28.04550141873567,29.33569365281325,27.814761333465576,28.54506952112371,28.657801818847656,27.288296662191478,28.204386124244103,28.685894353049143,27.633864047480564,28.096813837687176,29.134616705087517,27.60151579760123,28.80029167667512,29.438291795792118,28.130368982850328,29.053878078721976,29.3200847307841,28.256418029467266,29.015223609076607,29.160313844680786,27.920385874234714,28.61458460489909
1956-07-01,29.72883478800456,28.66920320703349,29.423151445388793,29.352472193100873,27.995761978794153,28.777784098749574,29.111462666438175,27.69203119277954,28.392046624963935,29.39900131225586,27.764858944984518,28.984155068030724,29.242179938725062,28.230687721102846,28.690876483917236,29.270232420701248,27.92933458521746,29.002162748767482,29.32729161170221,28.100590355311457,28.95887808603783,29.25270978609721,28.402876257896423,29.04392722800926,29.108001232147217,27.930462763859676,28.55825122197469
1956-08-01,29.112223625183105,27.942781133389254,28.780876255035402,29.10229548285989,27.593832230903732,28.44737090235171,29.08923237140362,27.705291271209717,28.341773986816406,29.086801528930664,27.416079578874797,28.57153973212609,28.972072873796737,27.909844342400046,28.387751420338947,29.059770584106445,27.714544710905656,28.79180778995637,29.389323880595544,28.111036888695516,29.007275280887132,29.138251384099323,28.349438786506653,28.960853152804905,29.047813773155212,27.876405202425442,28.485459566116333
1956-09-01,26.60016769833035,25.068065310836932,26.226851177215575,26.527942320879767,25.035691220995407,25.887914201487664,26.318154995258038,24.471031074523925,25.382228461178865,26.613601303100587,24.189759142458225,25.976924382723293,26.37350102833339,25.422432357189702,25.851730227470398,26.14184746375451,24.518138761105746,25.8977108001709,26.571678838422223,25.127767962429363,26.104097209564628,25.9903347492218,25.068855325380962,25.848260526303893,26.037751078605652,24.595616450676552,25.410834550857544
1956-10-01,22.374334547254776,20.82756061728941,21.99810109138489,22.697177662568933,21.366874184406978,22.07856630242389,22.803001403808594,20.715480995178222,21.70661462437023,22.661801147460938,20.283787398151656,22.005270371070274,22.65346540723528,21.845981448304418,22.195688605308533,22.83615493774414,20.653711097827856,22.43645268101846,23.07648498781266,21.28613144795414,22.532110658410478,22.73904291788737,21.059021830558777,22.30611228942871,22.56075096130371,20.731751075157753,21.75533429781596
1956-11-01,13.88288958867391,13.151028134407253,13.75562562942505,14.651059655582204,13.7067048919033,14.237065916476043,14.110154445354755,12.405990600585938,13.185568831183694,14.739800643920898,12.23311444279138,14.182154508737417,14.3512864112854,13.93200070250268,14.122625668843588,14.139538985032301,12.519348434779955,13.905807064425561,14.228420011458859,12.700988746914469,13.79519241803313,13.980292320251465,12.814896365006765,13.704111735026041,13.978188276290894,12.475519840533916,13.28670903046926
1956-12-01,12.756833924187553,12.029642752551158,12.660700607299805,13.670824219198789,12.479718866482587,13.155870209569516,12.591231346130371,10.807530555725098,11.547886913472956,13.715600776672364,10.874591260618162,13.10053906073937,13.437964882169451,12.79821631487678,13.079271455605825,13.021154477046085,11.037442545959914,12.711936120064028,12.56554905060799,11.06151435309248,12.069671787627756,12.664167126019796,11.175458868344625,12.306259791056315,12.514500737190247,10.835538937495304,11.6920006275177
1957-01-01,10.64511161380344,10.134339936282657,10.467225527763366,11.718706355375403,11.130718808778575,11.467848280201787,11.857231286855844,10.425420503616333,11.044705087488348,11.882000541687011,10.032356353841218,11.213269747220552,11.735857691083636,11.40198092367135,11.534167190392813,11.915538861201359,10.644449745399365,11.77696821766515,11.740452243435767,10.27473962731041,11.339808764523022,11.894625584284464,11.15110464890798,11.775445019757306,11.85131299495697,10.558423519134521,11.262208739916483
1957-02-01,16.070111751556396,15.36943190688387,15.896300673484802,16.718118331011603,15.820212082124092,16.310044330099355,16.981462478637695,15.217260723114014,16.038955385034736,16.72720069885254,14.901228470310198,16.16242394080529,16.834858076913015,16.242216596416398,16.487480103969574,16.917308513934795,15.357747126316678,16.69422666488155,16.987097647882276,15.320471066260055,16.52668571472168,16.858834107716877,15.821334103743235,16.62740813361274,16.857125639915466,15.36898161814763,16.196709156036377
1957-03-01,15.46905623541938,14.42644101764084,15.129325699806213,16.2242951112635,15.131465522336288,15.671435687852943,16.55861619802622,15.084440689086914,15.792978026650168,16.303201103210448,14.27526402727989,15.447808595804068,16.23371515955244,15.56476546268837,15.837021668752035,16.471462396474983,14.87023983830991,16.219000785581528,16.82119437186949,15.599364371167812,16.445274744948296,16.48400092124939,15.49802162249883,16.253667548850732,16.48262584209442,15.12026988542997,15.87141744295756
